rank,sorted_distance,sorted_idx
875,9.966268407879397e-05,7873
876,9.966723155230284e-05,19676
877,9.968606900656596e-05,11511
878,9.969498933060095e-05,17025
879,9.970233804779127e-05,12928
880,9.97028619167395e-05,7023
881,9.97122551780194e-05,22823
882,9.971637337002903e-05,25209
883,9.97330789687112e-05,16738
884,9.973673149943352e-05,6579
885,9.974341082852334e-05,4136
886,9.974482236430049e-05,17907
887,9.974768181564286e-05,6982
888,9.974943532142788e-05,15254
889,9.975051216315478e-05,19097
890,9.975559078156948e-05,1183
891,9.976136061595753e-05,12491
892,9.977084846468642e-05,9050
893,9.97758106677793e-05,24452
894,9.978099842555821e-05,9615
895,9.97862807707861e-05,9271
896,9.979506285162643e-05,1468
897,9.980096365325153e-05,23043
898,9.980564209399745e-05,28334
899,9.981071343645453e-05,25900
900,9.982359915738925e-05,13830
901,9.98310133581981e-05,28122
902,9.983248310163617e-05,24331
903,9.98337272903882e-05,26199
904,9.983545169234276e-05,15276
905,9.983804920921102e-05,2883
906,9.984165080823004e-05,27048
907,9.984324424294755e-05,9447
908,9.985110955312848e-05,3893
909,9.986227087210864e-05,25894
910,9.986625809688121e-05,22929
911,9.988345118472353e-05,12611
912,9.98945179162547e-05,11398
913,9.989775571739301e-05,15751
914,9.990253602154553e-05,4763
915,9.991206752602011e-05,3594
916,9.991446131607518e-05,28032
917,9.992337436415255e-05,15034
918,9.99240146484226e-05,17310
919,9.992620471166447e-05,6024
920,9.994122228818014e-05,18972
921,9.995372238336131e-05,19373
922,9.995507571147755e-05,3466
923,9.995605068979785e-05,16882
924,9.99748517642729e-05,1766
925,9.997803863370791e-05,7918
926,9.998934547184035e-05,18409
927,9.999163739848882e-05,14033
928,9.999681788031012e-05,8313
929,0.00010001355258282274,27569
930,0.00010001462214859203,20969
931,0.00010001555347116664,4117
932,0.0001000172269414179,29141
933,0.0001000223055598326,24997
934,0.00010002634371630847,12529
935,0.00010003108764067292,21474
936,0.00010003122588386759,9217
937,0.00010003798524849117,24243
938,0.00010004370415117592,21882
939,0.00010004705109167844,20758
940,0.00010004750947700813,14416
941,0.00010005458898376673,2802
942,0.00010005594958784059,2664
943,0.00010005730291595683,2592
944,0.00010006433149101213,13704
945,0.00010007399396272376,6460
946,0.00010007483069784939,29734
947,0.00010007798118749633,15993
948,0.00010007911623688415,25168
949,0.00010009377729147673,62
950,0.00010009385732701048,8349
951,0.00010010070400312543,23809
952,0.00010010148253059015,10055
953,0.00010010917321778834,28303
954,0.00010011101403506473,4686
955,0.0001001115160761401,12054
956,0.00010011265840148553,6234
957,0.0001001159762381576,2604
958,0.0001001159762381576,26563
959,0.00010011641279561445,3562
960,0.0001001184864435345,11829
961,0.00010012767597800121,28330
962,0.00010013689461629838,9291
963,0.00010013842984335497,10663
964,0.00010015103180194274,15962
965,0.00010015170846600085,13129
966,0.00010017198655987158,12885
967,0.00010017206659540534,3662
968,0.00010017252498073503,5103
969,0.0001001799973892048,5190
970,0.00010018855391535908,19267
971,0.00010018928878707811,4040
972,0.00010019729234045371,1266
973,0.00010019919864134863,22668
974,0.00010020278568845242,7605
975,0.00010020400077337399,23796
976,0.00010020722402259707,5641
977,0.00010021799971582368,22470
978,0.00010022037895396352,4706
979,0.00010022464266512543,5333
980,0.00010024692164734006,10260
981,0.00010024994844570756,4416
982,0.000100250072136987,5992
983,0.0001002527933451347,14024
984,0.00010026587551692501,3622
985,0.00010026677773566917,15039
986,0.00010027827374869958,3572
987,0.00010028125689132139,10937
988,0.00010028416727436706,8823
989,0.00010028532415162772,15657
990,0.00010028765245806426,22435
991,0.00010029788973042741,4102
992,0.00010030284465756267,29631
993,0.00010030401608673856,1848
994,0.00010031111014541239,25350
995,0.00010031279089162126,17940
996,0.00010032062709797174,13787
997,0.00010032473073806614,4318
998,0.00010032733553089201,9991
999,0.00010034427396021783,27087
1000,0.00010035533341579139,3051
1001,0.00010035585728473961,9066
1002,0.00010036394814960659,18360
1003,0.00010036543244495988,17774
1004,0.00010036904131993651,11319
1005,0.00010037713218480349,12528
1006,0.00010038128675660118,5458
1007,0.00010038921027444303,6384
1008,0.0001003993529593572,12876
1009,0.00010040109191322699,5631
1010,0.00010041115456260741,20694
1011,0.00010041375935543329,6940
1012,0.00010043025395134464,3243
1013,0.00010043937800219283,26262
1014,0.00010045344970421866,20610
1015,0.00010045528324553743,10187
1016,0.0001004569639917463,15143
1017,0.00010046441457234323,569
1018,0.00010046935494756326,25976
1019,0.00010047798423329368,17076
1020,0.00010048839612863958,26075
1021,0.00010049215779872611,20326
1022,0.00010050559649243951,2832
1023,0.00010050793935079128,9316
1024,0.00010051691788248718,13562
1025,0.00010051895515061915,18598
1026,0.00010052099969470873,193
1027,0.00010052300785901025,378
1028,0.00010052864672616124,26695
1029,0.00010053484584204853,3630
1030,0.00010053659934783354,18486
1031,0.00010053833830170333,4085
1032,0.00010053969162981957,23661
1033,0.00010054306767415255,24253
1034,0.00010054367885459214,8678
1035,0.00010055330494651571,366
1036,0.00010055399616248906,3236
1037,0.00010055777966044843,26761
1038,0.00010056231985799968,7678
1039,0.00010056264727609232,29637
1040,0.00010056454630102962,12034
1041,0.00010057271720143035,16876
1042,0.00010058569750981405,7921
1043,0.00010059293708764017,2498
1044,0.00010059293708764017,21057
1045,0.00010059293708764017,26697
1046,0.00010059479245683178,29223
1047,0.00010059507621917874,27036
1048,0.00010059745545731857,14032
1049,0.00010060207569040358,12738
1050,0.00010060593922389671,13642
1051,0.00010060667409561574,1486
1052,0.0001006165548460558,4142
1053,0.00010063659283332527,19987
1054,0.00010064418893307447,10052
1055,0.000100647026556544,24886
1056,0.00010065029346151277,29674
1057,0.0001006506136036478,27775
1058,0.00010065847891382873,5705
1059,0.00010066582035506144,4260
1060,0.00010066881804959849,22838
1061,0.00010068203118862584,26681
1062,0.00010068523260997608,226
1063,0.00010068724805023521,8322
1064,0.00010069199197459966,20284
1065,0.00010069215204566717,23085
1066,0.00010069518611999229,1503
1067,0.00010069951531477273,4667
1068,0.00010070131247630343,25870
1069,0.00010070320422528312,8835
1070,0.00010070433199871331,16530
1071,0.00010070684220409021,17597
1072,0.00010070893040392548,19165
1073,0.00010071118595078588,8623
1074,0.00010071147698909044,27298
1075,0.00010071551514556631,22393
1076,0.00010071990982396528,19971
1077,0.00010072375152958557,26422
1078,0.00010072501754621044,25478
1079,0.0001007274113362655,8010
1080,0.00010072854638565332,2181
1081,0.00010072858276544139,967
1082,0.0001007354658213444,8180
1083,0.00010073747398564592,14086
1084,0.00010074027522932738,11405
1085,0.00010074071906274185,20749
1086,0.00010074088640976697,5859
1087,0.00010074149031424895,13266
1088,0.00010074499732581899,5979
1089,0.00010074564488604665,21456
1090,0.00010074838064610958,25043
1091,0.00010075519094243646,4839
1092,0.00010075747559312731,11162
1093,0.00010075935279019177,25498
1094,0.000100759367342107,16332
1095,0.00010077633487526327,8348
1096,0.00010077649494633079,5976
1097,0.00010078054765472189,4000
1098,0.00010078398190671578,17216
1099,0.00010078867489937693,1843
1100,0.00010080254287458956,27579
1101,0.00010080287756863981,9097
1102,0.000100803175882902,21093
1103,0.0001008053804980591,5388
1104,0.00010080684296553954,28815
1105,0.00010081674554385245,4784
1106,0.00010082352673634887,21895
1107,0.00010082522931043059,18350
1108,0.00010083160304930061,7697
1109,0.00010083390952786431,1026
1110,0.00010083925008075312,10145
1111,0.00010083947563543916,793
1112,0.00010084323002956808,26931
1113,0.00010084622772410512,16800
1114,0.00010084675886901096,19722
1115,0.0001008549879770726,5874
1116,0.00010085505346069112,14385
1117,0.00010086713155033067,26542
1118,0.00010086716793011874,2766
1119,0.00010086986003443599,5920
1120,0.00010087577538797632,8546
1121,0.00010088108683703467,22159
1122,0.00010088548879139125,23674
1123,0.00010089400166179985,11492
1124,0.00010090558498632163,5076
1125,0.00010090796422446147,11451
1126,0.00010090989962918684,23099
1127,0.00010091647709487006,16299
1128,0.00010091789590660483,11228
1129,0.00010091977310366929,10207
1130,0.00010092482261825353,22281
1131,0.00010092774755321443,4888
1132,0.00010092846059706062,13974
1133,0.00010092930460814387,5032
1134,0.0001009330153465271,7232
1135,0.00010093372839037329,15915
1136,0.00010095982725033537,30327
1137,0.00010096663027070463,9179
1138,0.00010096895130118355,20148
1139,0.00010097605991177261,23723
1140,0.00010097830818267539,1444
1141,0.0001009794941637665,13321
1142,0.00010098321945406497,26999
1143,0.00010099413339048624,4397
1144,0.00010099482460645959,1997
1145,0.00010100140207214281,5397
1146,0.00010100251529365778,3318
1147,0.00010100552754011005,5790
1148,0.00010100609506480396,1158
1149,0.00010100885265273973,7290
1150,0.00010101062071043998,2068
1151,0.0001010210980894044,9649
1152,0.00010102356463903561,19069
1153,0.00010102747910423204,12526
1154,0.00010103310341946781,13901
1155,0.00010103355452883989,1048
1156,0.00010103508975589648,25221
1157,0.00010103895328938961,18376
1158,0.00010104480315931141,15562
1159,0.00010104515968123451,1509
1160,0.00010104532702825963,1910
1161,0.00010106102854479104,9789
1162,0.00010106629633810371,3705
1163,0.00010106668923981488,7867
1164,0.00010106957779498771,23391
1165,0.00010107299021910876,2382
1166,0.00010108028800459579,26969
1167,0.00010108153946930543,6128
1168,0.00010109319555340335,30241
1169,0.00010109409049618989,4105
1170,0.00010109765571542084,17887
1171,0.00010110759467352182,18413
1172,0.00010110782022820786,10670
1173,0.00010112134623341262,21956
1174,0.0001011285130516626,21052
1175,0.00010112888412550092,2013
1176,0.00010113300231751055,9700
1177,0.0001011359563563019,22412
1178,0.00010113837197422981,15104
1179,0.00010115127952303737,8043
1180,0.00010115138138644397,8051
1181,0.00010115266923094168,23015
1182,0.0001011538552120328,3686
1183,0.00010115857003256679,6410
1184,0.0001011587810353376,201
1185,0.00010116610792465508,19818
1186,0.00010116693010786548,18125
1187,0.00010116885096067563,29828
1188,0.00010117081546923146,28008
1189,0.00010118290083482862,9808
1190,0.00010118293721461669,15482
1191,0.00010118764475919306,6520
1192,0.00010119174112332985,25340
1193,0.00010119174839928746,6647
1194,0.00010119636135641485,9888
1195,0.0001011971035040915,5543
1196,0.0001011990534607321,10908
1197,0.0001012074135360308,24813
1198,0.00010120974184246734,9647
1199,0.00010121137165697291,5217
1200,0.00010121262312168255,23417
1201,0.00010121330706169829,15816
1202,0.00010122363892151043,3439
1203,0.0001012252178043127,26224
1204,0.00010122699313797057,9469
1205,0.000101241581432987,11567
1206,0.00010124636173713952,20261
1207,0.00010125027620233595,19554
1208,0.00010125338303623721,3282
1209,0.00010126232518814504,12980
1210,0.0001012657376122661,6854
1211,0.00010126906272489578,2671
1212,0.00010127124551218003,22486
1213,0.00010127192217623815,21104
1214,0.00010127943096449599,9024
1215,0.00010128295980393887,13136
1216,0.000101286314020399,3517
1217,0.00010128752910532057,8458
1218,0.00010128772555617616,26009
1219,0.00010129300790140405,18222
1220,0.00010130367445526645,22765
1221,0.00010130591545021161,26141
1222,0.00010131805174751207,910
1223,0.00010133591422345489,22665
1224,0.00010133610339835286,26166
1225,0.00010134221520274878,15647
1226,0.00010135230695595965,6810
1227,0.00010135230695595965,20448
1228,0.0001013546934700571,12482
1229,0.000101359975815285,3303
1230,0.0001013757282635197,12709
1231,0.00010137954086530954,15480
1232,0.00010138117067981511,28373
1233,0.00010138285142602399,12615
1234,0.00010138527431990951,8615
1235,0.00010138890502275899,12904
1236,0.00010139573714695871,10411
1237,0.00010139744699699804,4017
1238,0.00010139930236618966,4008
1239,0.00010140464291907847,9477
1240,0.00010140951781067997,28405
1241,0.00010142660903511569,15325
1242,0.0001014346198644489,14588
1243,0.00010143523832084611,21078
1244,0.00010143560211872682,1016
1245,0.00010143592226086184,23279
1246,0.00010143773397430778,9584
1247,0.00010143833787878975,22385
1248,0.00010145733540412039,15500
1249,0.00010145745909539983,4098
1250,0.00010145924898097292,7453
1251,0.00010146202112082392,27096
1252,0.00010146226122742519,29800
1253,0.00010146991553483531,1655
1254,0.00010147080320166424,23378
1255,0.00010147081047762185,12275
1256,0.00010147254943149164,25289
1257,0.00010147487046197057,16051
1258,0.00010147512512048706,21920
1259,0.00010147679131478071,19556
1260,0.00010149081936106086,26595
1261,0.00010150248999707401,10256
1262,0.00010150793241336942,18934
1263,0.00010151411697734147,16809
1264,0.0001015183370327577,5955
1265,0.00010154579649679363,9027
1266,0.00010154726624023169,14688
1267,0.00010154820483876392,25372
1268,0.00010155077325180173,24674
1269,0.00010155123163713142,15964
1270,0.00010155195923289284,17404
1271,0.00010157511860597879,9833
1272,0.00010157591168535873,2266
1273,0.00010157834913115948,21718
1274,0.00010158085933653638,25666
1275,0.00010158171789953485,6872
1276,0.00010158270742977038,27835
1277,0.00010158629447687417,1830
1278,0.00010159408702747896,29879
1279,0.00010159514204133302,2318
1280,0.00010159658268094063,26913
1281,0.00010159746307181194,10301
1282,0.0001016042660921812,1064
1283,0.00010161172394873574,10482
1284,0.00010161289537791163,19451
1285,0.00010161594400415197,15183
1286,0.00010161622049054131,3756
1287,0.00010162036051042378,6182
1288,0.00010162367107113823,20233
1289,0.00010162733815377578,19345
1290,0.00010162824037251994,15124
1291,0.0001016331952996552,11630
1292,0.00010163451224798337,17778
1293,0.00010163585830014199,25022
1294,0.00010163771366933361,22072
1295,0.00010164432023884729,11481
1296,0.00010164818377234042,14154
1297,0.00010166388528887182,362
1298,0.00010166857828153297,25015
1299,0.00010167079017264768,13022
1300,0.00010167416621698067,19029
1301,0.00010167778236791492,11143
1302,0.00010168020526180044,12291
1303,0.00010168451990466565,22283
1304,0.00010168964945478365,2986
1305,0.00010169414599658921,12106
1306,0.00010169680172111839,17022
1307,0.00010170532914344221,22984
1308,0.00010170910536544397,677
1309,0.00010171398753300309,25044
1310,0.00010171634494327009,458
1311,0.00010171815665671602,4059
1312,0.00010172207839787006,1607
1313,0.00010172273323405534,28417
1314,0.00010173457849305123,3037
1315,0.00010173691407544538,29582
1316,0.00010173698683502153,18320
1317,0.00010173802002100274,6244
1318,0.0001017472823150456,5420
1319,0.00010174736235057935,13046
1320,0.00010176613432122394,29137
1321,0.00010176979412790388,25897
1322,0.00010177642980124801,22357
1323,0.00010177661170018837,25534
1324,0.00010177998774452135,11815
1325,0.00010178547381656244,273
1326,0.00010178774391533807,26849
1327,0.00010178876982536167,15386
1328,0.00010178953380091116,17616
1329,0.00010179903620155528,6075
1330,0.00010180246317759156,5293
1331,0.00010180679964832962,28206
1332,0.00010180723620578647,21390
1333,0.00010181736433878541,26564
1334,0.00010181845573242754,24884
1335,0.00010182164987782016,3416
1336,0.00010182349069509655,6497
1337,0.00010182506230194122,1727
1338,0.00010183037375099957,26908
1339,0.0001018317198031582,28367
1340,0.0001018369075609371,6213
1341,0.00010184184793615714,2037
1342,0.00010184312122873962,27540
1343,0.0001018468537949957,21739
1344,0.00010185146675212309,7557
1345,0.00010185260907746851,5636
1346,0.0001018567054416053,12330
1347,0.00010185955761699006,7247
1348,0.00010186185681959614,20383
1349,0.0001018689144984819,11804
1350,0.00010187093721469864,27316
1351,0.00010187161387875676,13064
1352,0.00010187239240622148,22504
1353,0.00010187381849391386,17173
1354,0.00010187389125349,1647
1355,0.00010187843145104125,25203
1356,0.00010188139276579022,25751
1357,0.00010188998567173257,22914
1358,0.00010189155000261962,28949
1359,0.00010189739259658381,12238
1360,0.00010189939348492771,9101
1361,0.00010190228931605816,29251
1362,0.00010190244938712567,14950
1363,0.00010190957982558757,218
1364,0.00010193240450462326,28903
1365,0.0001019332921714522,15981
1366,0.00010193393245572224,1742
1367,0.0001019355040625669,16455
1368,0.00010194127389695495,29182
1369,0.00010194199421675876,6490
1370,0.00010194620699621737,19191
1371,0.0001019474511849694,10213
1372,0.00010194754577241838,28723
1373,0.0001019496048684232,3570
1374,0.00010195017966907471,4133
1375,0.00010195815411861986,1219
1376,0.00010195827053394169,10779
1377,0.00010196928633376956,24052
1378,0.00010197022493230179,26387
1379,0.00010197063238592818,18549
1380,0.00010197135270573199,1842
1381,0.00010197491792496294,27060
1382,0.0001019863411784172,13002
1383,0.0001019875198835507,2072
1384,0.00010199073585681617,12359
1385,0.00010199173266300932,5077
1386,0.0001019947012537159,9396
1387,0.0001019957780954428,4150
1388,0.00010199844109592959,17295
1389,0.0001020007548504509,12623
1390,0.00010200366523349658,3589
1391,0.00010200373799307272,20764
1392,0.00010203378042206168,26196
1393,0.00010203752026427537,14371
1394,0.00010204090358456597,21209
1395,0.00010204132559010759,6984
1396,0.00010204518184764311,11773
1397,0.00010204719728790224,7165
1398,0.00010204847785644233,262
1399,0.00010204936552327126,26616
1400,0.00010206130536971614,87
1401,0.00010206173465121537,17302
1402,0.00010206776642007753,6248
1403,0.00010207476589130238,29803
1404,0.00010207792365690693,3605
1405,0.00010207845480181277,24118
1406,0.00010207911691395566,16667
