idx,img,attr,rel,graph
136,0.33320364356040955,0.1710435301065445,0.16703495383262634,0.3287179172039032
137,0.32980063557624817,0.167974591255188,0.16432131826877594,0.33790352940559387
138,0.3741150200366974,0.16130180656909943,0.23883156478405,0.2257516086101532
139,0.30483922362327576,0.18210941553115845,0.21488583087921143,0.298165500164032
140,0.28994816541671753,0.16987916827201843,0.24923047423362732,0.2909421920776367
141,0.32965174317359924,0.17207345366477966,0.16901957988739014,0.32925522327423096
142,0.3377603590488434,0.16637663543224335,0.16399379074573517,0.3318691849708557
143,0.3370313048362732,0.16301102936267853,0.15901048481464386,0.3409471809864044
144,0.2814811170101166,0.15856261551380157,0.22572390735149384,0.3342324197292328
145,0.2928750216960907,0.19071587920188904,0.22534917294979095,0.2910599708557129
146,0.2853609621524811,0.18358376622200012,0.24871322512626648,0.2823420464992523
147,0.28260135650634766,0.16406476497650146,0.24317708611488342,0.31015679240226746
148,0.3251754343509674,0.15784822404384613,0.1933390498161316,0.3236372172832489
149,0.3062696158885956,0.16158919036388397,0.22075757384300232,0.3113836348056793
150,0.3273047208786011,0.170505553483963,0.17148223519325256,0.33070746064186096
151,0.3255392611026764,0.1644560843706131,0.18761567771434784,0.32238897681236267
152,0.32893744111061096,0.17242853343486786,0.14874760806560516,0.3498864769935608
153,0.3183251917362213,0.16080060601234436,0.19564059376716614,0.325233519077301
154,0.2979694604873657,0.15559445321559906,0.24164703488349915,0.3047890067100525
155,0.31990304589271545,0.1549544483423233,0.20366397500038147,0.3214785158634186
156,0.3257324993610382,0.16457176208496094,0.18261000514030457,0.3270857632160187
157,0.3216271698474884,0.16431893408298492,0.18679380416870117,0.3272600471973419
158,0.32688865065574646,0.1719609946012497,0.1675117015838623,0.33363866806030273
159,0.31689250469207764,0.16885550320148468,0.19700968265533447,0.3172423243522644
160,0.3350704610347748,0.17078641057014465,0.16902530193328857,0.32511791586875916
